document_index,document,class
business_74,"Weak end-of-year sales hit Next Next has said Next Next's annual profit will be £5m lower than previously expected because Next Next's end-of-year clearance sale has proved disappointing. ""Clearance rates in Next Next's end-of-season sale have been below Next Next's expectations,"" Next Next said. Next Next said Next Next now expected to report annual profits of between £415m and £425m ($779m-798m). Next Next's shares fell more than 3% following the release of the trading statement. Next Next chief executive Simon Wolfson admitted that festive sales were ""below where Next Next would expect a normal Christmas to be"", but said sales should still top analyst expectations. Among areas where Next Next could have done better, Next chief executive Simon Wolfson said menswear ranges were ""a little bit too similar to the previous year"". Next chief executive Simon Wolfson also said that disappointing pre-Christmas sales were ""more to do with the fact that Next Next went in with too much stock rather than (the fact that) demand wasn't there for the stock"". Next Next's like-for-like store sales in the five months from 3 August to 24 December were up 2.9% on a year earlier. 2.9% is for existing Next Next stores, which were unaffected by new Next Next store openings. Like-for-like sales growth at the 49 Next Next stores directly affected by new store openings in the 49 Next stores directly affected by new store openings in their locality's locality was 0.5%. Overall sales across both Next Next's retail and mail order divisions were up 12.4%, Next Next said. Next Next's Next Directory mail order division saw sales rise 13.4% during the five months from 3 August to 24 December. ""In terms of all the worries about Next Next's trading pre-Christmas, it's a result,"" said Nick Bubb, an analyst at Evolution Securities. ""Profits of around £420m would be well within the comfort zone."" However, one dealer, who asked not to be named, told Reuters the seasonal sales performance was ""not what people had hoped for"". ""Christmas has been tough for the whole sector, and Next Next is one of the best retailers,"" one dealer, who asked not to be named, said. Next Next's trading statement comes a day after House of Fraser and Woolworths disappointed investors with House of Fraser and Woolworths's figures.",business
business_75,"Tate & Lyle boss bags top award Tate & Lyle's chief executive has been named European Businessman of the Year by a leading business magazine. Tate & Lyle boss was awarded top award by a leading business magazine for returning one of the UK's's ""venerable"" manufacturers to the UK's's top 100 companies. Tate & Lyle had been absent from the FTSE 100 for seven years until Tate & Lyle boss helped Tate & Lyle return to growth. Tate & Lyle's shares have leapt 55% this year, boosted by firming sugar prices and sales of Tate & Lyle's artificial sweeteners. ""After years of a sagging stock price and a seven-year hiatus from the FTSE 100, one of the UK's's venerable manufacturers has returned to the FTSE 100,"" a leading business magazine said. Tate & Lyle boss took the helm at Tate & Lyle in 2003, after spending most of Tate & Lyle boss's career at consumer goods giant Unilever. Tate & Lyle operates more than 41 factories and 20 more additional production facilities in 28 countries. Previous winners of the a leading business magazine award include Royal Bank of Scotland chief executive Fred Goodwin and former Vodafone boss Chris Gent.",business
business_76,"Deutsche Boerse set to 'woo' LSE Bosses of Deutsche Boerse and LSE are to meet amid talk that a takeover bid for LSE will be raised to £1.5bn ($2.9bn). Last month, Deutsche Boerse tabled a 530 pence-per-share offer for LSE, valuing LSE at £1.3bn. Paris-based Euronext, owner of Liffe in LSE, has also said Paris-based Euronext, owner of Liffe in London, is interested in bidding for LSE. Paris-based Euronext, owner of Liffe in London, is due to hold talks with LSE this week and Paris-based Euronext, owner of Liffe in London, is reported to be ready to raise £1.4bn to fund a bid. Paris-based Euronext, owner of Liffe in London, chief Jean-Francois Theodore is scheduled to meet Euronext chief Jean-Francois Theodore's LSE counterpart Clara Furse on Friday. Deutsche Boerse chief Werner Seifert is meeting his LSE counterpart Clara Furse on Thursday, in the third meeting between the two exchanges since the bid approach in December. LSE rejected Deutsche Boerse's proposed £1.3bn offer in December, saying Deutsche Boerse's proposed £1.3bn offer in December undervalued LSE. But LSE agreed to leave the door open for talks to find out whether a ""significantly-improved proposal"" would be in the interests of LSE's shareholders and customers. In the meantime, Euronext, which combines the Paris-based, Amsterdam and Lisbon stock exchanges, also began talks with LSE. In a statement on Thursday, Paris-based Euronext, owner of Liffe in London, said any offer was likely to be solely in cash, but added that: ""There can be no assurances at this stage that any offer will be made."" A deal with either bidder would create the biggest stock market operator in Europe and the second biggest in the world after the New York Stock Exchange. According to the FT, in Deutsche Boerse's latest meeting Deutsche Boerse will adopt a charm offensive to woo the LSE exchange. the FT said Deutsche Boerse will offer to manage a combined cash and equities market out of LSE and let his LSE counterpart Clara Furse take the helm. Other reports this week said Deutsche Boerse might even consider selling Deutsche Boerse's Luxembourg-based Clearstream unit - the clearing house that processes securities transactions. Deutsche Boerse's ownership of its Luxembourg-based Clearstream unit - the clearing house that processes securities transactions was seen as the main stumbling block to a LSE-Frankfurt merger. LSE shareholders feared a Deutsche Boerse takeover would force LSE shareholders to use its Luxembourg-based Clearstream unit - the clearing house that processes securities transactions, making it difficult for LSE shareholders to negotiate for lower transaction fees.",business
business_77,"High fuel prices hit BA's's profits BA's has blamed high fuel prices for a 40% drop in profits. Reporting BA's's results for the three months to 31 December 2004, BA's made a pre-tax profit of £75m ($141m) compared with £125m a year earlier. Rod Eddington, BA's's chief executive, said its results for the three months to 31 December 2004 were ""respectable"" in a third quarter when fuel costs rose by £106m or 47.3%. BA's's profits were still better than market expectation of £59m, and BA's expects a rise in full-year revenues. To help offset the increased price of aviation fuel, BA's last year introduced a fuel surcharge for passengers. In October, BA's increased a fuel surcharge for passengers from £6 to £10 one-way for all long-haul flights, while the short-haul surcharge was raised from £2.50 to £4 a leg. Yet aviation analyst Mike Powell of Dresdner Kleinwort Wasserstein says BA's's estimated annual surcharge revenues - £160m - will still be way short of BA's's additional fuel costs - a predicted extra £250m. Turnover for the three months to 31 December 2004 was up 4.3% to £1.97bn, further benefiting from a rise in cargo revenue. Looking ahead to BA's's full year results to March 2005, BA's warned that yields - average revenues per passenger - were expected to decline as BA's continues to lower prices in the face of competition from low-cost carriers. However, BA's said sales would be better than previously forecast. ""For the year to March 2005, the total revenue outlook is slightly better than previous guidance with a 3% to 3.5% improvement anticipated,"" BA's chairman Martin Broughton said. BA's had previously forecast a 2% to 3% rise in full-year revenue. BA's also reported on Friday that passenger numbers rose 8.1% in January. Aviation analyst Nick Van den Brul of BNP Paribas described BA's's latest quarterly results as ""pretty modest"". ""its results for the three months to 31 December 2004 is quite good on the revenue side and its results for the three months to 31 December 2004 shows the impact of fuel surcharges and a positive cargo development, however, operating margins down and cost impact of fuel are very strong,"" Aviation analyst Nick Van den Brul of BNP Paribas said. Since the 11 September 2001 attacks in the United States, BA's has cut 13,000 jobs as part of a major cost-cutting drive. ""BA's's focus remains on reducing controllable costs and debt whilst continuing to invest in BA's's products,"" Rod Eddington, BA's chief executive, said. ""For example, BA's have taken delivery of six Airbus A321 aircraft and next month BA's will start further improvements to BA's's Club World flat beds."" BA's's shares closed up four pence at 274.5 pence.",business
business_78,"US interest rate rise expected US interest rates are expected to The move for the fifth time since June following the US Federal Reserve's's latest rate-setting meeting later on Tuesday. Borrowing costs are tipped to rise by a quarter of a percentage point to 2.25%. The move comes as a recovery in the US economy, the world's biggest, shows signs of robustness and sustainability. The dollar's record-breaking decline, meanwhile, has spooked markets and along with high oil prices has raised concerns about the pace of inflation. ""Stone & McCarthy Research are seeing evidence that inflation is moving higher,"" said Ken Kim, an analyst at Stone & McCarthy Research. ""It's not a risk, it's actually happening."" Ken Kim, an analyst at Stone & McCarthy Research added that borrowing costs could rise further. the US Federal Reserve's has said that the US Federal Reserve's will move in a ""measured"" way to combat price growth and lift interest rates from interest rates's 40-year lows that were prompted by sluggish US and global growth. With the economic picture now looking more rosy, the US Federal Reserve's has implemented quarter percentage point rises in June, August, September and November. Although the US economy, the world's biggest, grew at an annual rate of 3.9% in the three months to September, analysts warn that the US Federal Reserve's has to be careful not to move too aggressively and take the wind out of a recovery in the US economy, the world's biggest,'s sails. Earlier this month figures showed that job creation is still weak, while consumer confidence is subdued. ""David Berson, chief economist at Fannie Mae think the US Federal Reserve's feels the US Federal Reserve's has a fair amount of flexibility,"" said David Berson, chief economist at Fannie Mae. ""While inflation has moved up, inflation hasn't moved up a lot."" ""If economic growth should subside the US Federal Reserve's would feel the US Federal Reserve's has the flexibility to pause in the US Federal Reserve's's tightening. ""But if economic growth picked up and caused core inflation to rise a little more quickly, David Berson, chief economist at Fannie Mae think the US Federal Reserve's would be prepared to tighten more quickly as well.""",business
business_79,"Continental Airlines 'may run out of cash' Shares in Continental Airlines have tumbled after Continental Airlines warned Continental Airlines could run out of cash. In a filing to US regulators Continental Airlines warned of ""inadequate liquidity"" if Continental Airlines fails to reduce wage costs by $500m by the end of February. Continental Airlines also said that, if Continental Airlines did not make any cuts, Continental Airlines expects to lose ""hundreds of millions of dollars"" in 2005 in current market conditions. Failure to make cutbacks may also push Continental Airlines to reduce Continental Airlines's fleet, Continental Airlines said. Shares in Continental Airlines had fallen 6.87% on the news to $10.44 by 1830 GMT. ""Without the reduction in wage and benefit costs and a reasonable prospect of future profitability, Continental Airlines believe that Continental Airlines's ability to raise additional money through financings would be uncertain,"" Continental Airlines said in Continental Airlines's filing to the US Securities and Exchange Commission (SEC). Airlines have faced tough conditions in recent years, amid terrorism fears since the 11 September World Trade Centre attack in 2001. But despite passengers returning to the skies, record-high fuel costs and fare wars prompted by competition from low cost carriers have taken record-high fuel costs and fare wars prompted by competition from low cost carriers's toll. Continental Airlines now has debt and pension payments of nearly $984m which Continental Airlines must pay off this year. Continental Airlines has been working to streamline Continental Airlines's operations - and has managed to save $1.1bn in costs without cutting jobs. Two weeks' ago Continental Airlines also announced Continental Airlines would be able to shave a further $48m a year from Continental Airlines's costs with changes to wage and benefits for most of Continental Airlines's US-based management and clerical staff.",business
business_80,"Mixed Christmas for US retailers US retailers posted mixed results for December - with luxury retailers faring well while many others were forced to slash prices to lift sales. Upscale department store Nordstrom said same store sales were 9.3% higher than during the same period last year. Trendy youth labels also sold well, with sales jumping 28% at young women's clothing retailer Bebe Stores and 32.2% at American Eagle Outfitters. But Wal-Mart only saw Wal-Mart's sales rise after Wal-Mart cut prices. Wal-Mart saw a 3% rise in December sales, less than the 4.3% rise seen a year earlier. Customers at Wal-Mart are generally seen to be the most vulnerable to America's economic woes. Commentators claim many have cut back on spending amid uncertainty over job security, while low and middle-income Americans have reined in spending in the face of higher gasoline prices. Analysts said Wal-Mart faced a ""stand-off"" with shoppers, stepping up Wal-Mart's discounts as the festive season wore on, as consumers waited longer to get the best bargains. However, experts added that if prices had not been cut across the sector, December sales - which account for nearly 23% of annual retail sales - would have been far worse. ""So far, we are faring better than expected, but the results are still split,"" Ken Perkins, an analyst at research firm RetailMetrics LLC, told Associated Press. ""Stores that have been that trend over the last couple of months appear to be continuing that trend. And for stores that have been doing well over the last several months, December was a good month."" Overall, December sales are forecast to rise by 4.5% to $220bn - less than the 5.1% increase seen a year earlier. One discount retailer to fare well in December was Costco Wholesale, which continued a recent run of upbeat results with a better-than-expected 8% jump in same store sales. However, the losers were many and varied. Home furnishings store Pier 1 Imports saw Home furnishings store Pier 1 Imports's same store sales sink by a larger-than-forecast 8.8% as Home furnishings store Pier 1 Imports battled fierce competition. Leading electronics chain Best Buy, meanwhile, missed Leading electronics chain Best Buy's sales target of a 3-5% rise in sales, turning in a 2.5% increase over the December period. Accessory vendor Claire's Stores also suffered as an expected last minute shopping rush never materialised, leaving Accessory vendor Claire's Stores's same store sales 5% higher, compared to a 6% rise last year. Jeweller Zale also felt little December cheer with December sales down 0.7% on the same month last year. ""December was not a good period for retailers or shoppers. We saw a dearth of exciting, new items,"" Kurt Barnard, president of industry forecaster Retail Consulting Group, said. However, one beneficiary of the desertion of the High Street is expected to be online stores. According to a survey by Goldman Sachs & Co, Harris Interactive and Neilsen/Net Ratings sales surged 25% over the festive season to $23.2bn.",business
business_81,"Steady job growth continues in US US the dip in hiring fewer jobs than expected in December, but analysts said that the dip in hiring was not enough to derail US. According to Labor Department figures, 157,000 new jobs were added December. 157,000 new jobs took last year's's total to 2.2 million, the best showing in five years. Job creation was one of last year's's main concerns for US. While worries still remain, the conditions are set for steady growth in 2005, analysts said. The unemployment rate stayed at 5.4% in December, and about 200,000 jobs will need to be created each month if The unemployment rate is to drop. ""It was a respectable report,"" said Michael Moran, analyst at Daiwa Securities. ""Payroll growth in December was a little lighter than the consensus forecast, but Daiwa Securities had upward revisions to the prior two months and an increase in manufacturing employment."" ""Manufacturing is a cyclical area of US and if Manufacturing's showing job growth, it's a good indication that US is on a solid growth track."" That means that the Federal Reserve is likely to continue the Federal Reserve's policy of raising interest rates. the Federal Reserve lifted borrowing costs five times last year's to 2.25%, citing evidence the US economic recovery was becoming more robust. Job creation was one of last year's's main concerns for US, and proved to be a main topic of debate in the US presidential election. While demand for workers is far from booming, the conditions are set for steady growth. ""Overall, compared to the previous year US looks great, US just keeps going stronger and stronger and Kurt Karl, economist at Swiss Re in New York expect that to be the case"" in 2005, said Kurt Karl, economist at Swiss Re in New York. Meanwhile, economists cautioned against reading too much into data from the Federal Reserve showing an unexpected $8.7bn drop in consumer debt in November. A fall in consumer spending, which makes up about two-thirds of all US economic activity, could help limit the extent of any future interest rate rises. But economists said there could be a number of reasons for a fall in the borrowing, which include credit cards and personal loans, while noting that such figures can vary on a month-to-month basis.",business
business_82,"Barclays shares up on merger talk Shares in Barclays have risen on Monday following a weekend press report that Barclays had held merger talks with US bank Wells Fargo. A tie-up between Barclays and US bank Wells Fargo would create the world's fourth biggest bank, valued at $180bn (£96bn). Barclays has declined to comment on a weekend press report that it had held merger talks with US bank Wells Fargo, saying Barclays does not respond to market speculation. Barclays and California-based Wells Fargo reportedly held talks in October and November 2004. Barclays shares were up 8 pence, or 1.3%, at 605 pence by late morning in London on Monday, making Barclays the second biggest gainer in the FTSE 100 index. Barclays was founded more than 300 years ago; Barclays has operations in over 60 countries and employs 76,200 staff worldwide. Barclays's North American divisions focus on business banking, whereas US bank Wells Fargo operates retail and business banking services from 6,000 branches. In 2003, Barclays reported a 20% rise in pre-tax profits to £3.8bn, and Barclays has recently forecast similar gains in 2004, predicting that full year pre-tax profits would rise 18% to £4.5bn. US bank Wells Fargo had net income of $6.2bn in US bank Wells Fargo's last financial year, a 9% increase on the previous year, and revenues of $28.4bn. Barclays was the focus of takeover speculation in August, when Barclays was linked to Citigroup, though no bid has ever materialised. Stock market traders were sceptical that the latest reports heralded a deal. ""The chief executive would be abandoning The chief executive's duty if The chief executive didn't talk to rivals, but a deal doesn't seem likely,"" Reuters quoted one trader as saying.",business
business_83,"UK Coal plunges into deeper loss Shares in UK Coal have fallen after UK Coal reported losses had deepened to £51.6m in 2004 from £1.2m. UK Coal blamed geological problems, industrial action and ""operating flaws"" at UK Coal's deep mines for UK Coal's worsening fortunes. The South Yorkshire company, led by new chief executive Gerry Spindler, said UK Coal hoped to return to profit in 2006. In early trade on Thursday, UK Coal's shares were down 10% at 119 pence. UK Coal said UK Coal was making ""significant progress"" in shaking up the business. UK Coal had introduced new wage structures, a new daily maintenance regime for machinery at UK Coal's mines and methods to continue mining in adverse conditions. UK Coal said these actions should ""significantly uplift earnings"". UK Coal expected 2005 to be a ""transitional year"" and to return to profitability in 2006. The recent rise in coal prices has failed to benefit UK Coal as most of UK Coal's output had already been sold, UK Coal said. Total production costs were £1.30 per gigajoule, UK Coal said, but the average selling price was just £1.18 per gigajoule. ""UK Coal have a long journey ahead to fix these issues. UK Coal continue to make progress and great strides have already been made,"" said new chief executive Gerry Spindler. UK Coal operates 15 deep and surface mines across Nottinghamshire, Derbyshire, Leicestershire, Yorkshire, the West Midlands, Northumberland and Durham.",business
business_84,"Chinese exports rise 25% in 2004 Exports from China leapt during 2004 over the previous year as China continued to show breakneck growth. breakneck growth put China's trade surplus - a sore point with some of China's trading partners - at a six-year high. breakneck growth may also increase pressure on China to relax the peg joining China's currency, the yuan, with the weakening dollar. The figures released by the Ministry of Commerce come as China's tax chief confirmed that growth had topped 9% in 2004 for the second year in a row. China's tax chief said a tightening of controls on tax evasion had combined with the rapid expansion to produce a 25.7% rise in tax revenues to 2.572 trillion yuan ($311bn; £165bn). According to the Ministry of Commerce, China's exports totalled $63.8bn in December, taking the annual total up 35.4% to $593.4bn. With imports rising a similar amount, the deficit rose to $43.4bn. The increased tax take comes despite healthy tax rebates for many exporters totalling 420bn yuan in 2004, according to China's tax chief. China's exporting success has made the trade deficit of the United States soar even further and made trade with China a sensitive political issue in the United States. The peg keeping its currency, the yuan around 8.30 to the weakening dollar is often blamed by US lawmakers for job losses at home. A US report issued on Tuesday on behalf of a Congressionally-mandated panel said almost 1.5 million posts disappeared between 1989 and 2003. The pace accelerated in the final three years of the period, said A US report issued on Tuesday on behalf of a Congressionally-mandated panel, moving out of labour-intensive industries and into more hi-tech sectors. the United States's overall trade deficit with China was $124bn in 2003, and is expected to rise to about $150bn for 2004.",business
business_85,"Karachi stocks hit historic high The Karachi Stock Exchange (KSE) has recorded The Karachi Stock Exchange (KSE)'s largest single day gain, surging 3.5% to a new high. The Karachi Stock Exchange (KSE) rose 225.79 points in four hours of furious trading, with many investors optimistic that political stability could bring an economic boom. The Karachi Stock Exchange (KSE) closed at 6709.93 - an overall gain of nearly 400 points in the first two trading days of the week. Energy and telecommunication stocks performed particularly well, recording an 8%-10% rise since Monday morning. In 2002, The Karachi Stock Exchange (KSE) was the world's best performing stock market, with The Karachi Stock Exchange (KSE) rising 112%. Pakistani investors are expecting The Karachi Stock Exchange (KSE) to repeat, if not improve on, The Karachi Stock Exchange (KSE)'s 2002 performance. Jubilant investors danced on the streets as The Karachi Stock Exchange (KSE) closed for the day on Tuesday, confident that an economic boom will continue at least until the public holiday on 22 January. Others, however, who had stayed out fearing an imminent collapse because of prices overheating, continued to warn that the ""bubble may burst any time"". ""That's rubbish,"" The Karachi Stock Exchange (KSE) chairman Yaseen Lakhani told the BBC News website. ""Whenever The Karachi Stock Exchange (KSE) reflects Pakistan's's true economic reality, The Karachi Stock Exchange (KSE) is described as a bubble."" KSE chairman Yaseen Lakhani feels that The Karachi Stock Exchange (KSE) has risen on the basis of solid economic growth and The Karachi Stock Exchange (KSE)'s current level rests on sound foundations. Market analysts are inclined to agree with KSE chairman Yaseen Lakhani, arguing that there are a number of major factors behind The Karachi Stock Exchange (KSE)'s performance. Analysts argue that a steady improvement in Pakistan's's credit ratings by international credit rating agencies has finally begun to register in The Karachi Stock Exchange (KSE). Standard & Poor's upgraded Pakistan's a few weeks ago. There are indications of yet another upgrade by the end of February. Then, say analysts, there is corporate profitability in the current fiscal year, which has gone up by 27% from last year. ""Coupled with the 7% GDP growth expected by June this year, KSE chairman Yaseen Lakhani am least surprised at The Karachi Stock Exchange (KSE)'s performance,"" says KSE chairman Yaseen Lakhani. One leading Karachi broker said the real reasons may be political. ""If you file a $1.3 trillion case against Saudi money after 9/11, Arab money will not go to the US any more."" A lot of Arab money, One leading Karachi broker says, has already gone to Malaysia and Indonesia. Pakistanis are now hoping that energy and telecoms, two of the strongest sectors in Pakistan's, draw some of the Arab money to The Karachi Stock Exchange (KSE). Locally, too, say analysts, recent political developments have worked to The Karachi Stock Exchange (KSE)'s advantage. An anti-Musharraf campaign threatened by the MMA, a countrywide alliance of religious parties, has fizzled out. The release of Asif Zardari, former Prime Minister Benazir Bhutto's husband, has eased political tensions between the military-backed government and the opposition Pakistan People's Party. Most importantly, say analysts, the failure of talks between India and Pakistan's on the Baglihar dam in Indian-administered Kashmir has not automatically led to heightened tensions. This, analysts say, indicates that neither country is interested in raising the temperature at this stage, irrespective of the state of India and Pakistan's disagreements. The Karachi Stock Exchange (KSE) is abuzz with speculation that substantial investment may now start to flow in from the US. ""You can call substantial investment a peace dividend,"" smiles one broker. ""Let us see how long one can reap substantial investment's benefits.""",business
business_86,"US trade gap ballooned in October The US trade deficit widened by more than expected in October, hitting record levels after higher oil prices raised import costs, figures have shown The US trade deficit was $55.5bn (£29bn), up 9% from September, the Commerce Department said. That pushed The US trade deficit to $500.5bn. Imports rose by 3.4%, while exports increased by only 0.6%. A weaker dollar also increased the cost of imports, though this should help drive export demand in coming months. ""Things are getting worse, but that's to be expected,"" said David Wyss of Standard & Poor's in New York. ""The first thing is that when A weaker dollar goes down, A weaker dollar increases the price of imports. ""Standard & Poor's in New York are seeing improved export orders. Things seem to be going in the right direction."" Despite this optimism, significant concerns remain as to how the US will fund the US's trade and budget deficits should its trade and budget deficits continue to widen. Another problem highlighted by analysts was the growing trade gap with China, which has been accused of keeping China, which has been accused of keeping its currency artificially weak in order to boost exports's currency artificially weak in order to boost exports. the US imported almost $20bn worth of goods from China, which has been accused of keeping its currency artificially weak in order to boost exports during October, exporting a little under $3bn. ""It seems the key worry that has existed in the currency market still remains,"" said Anthony Crescenzi, a bond strategist at Miller Tabak in New York. The US trade deficit and the shortfall with China, which has been accused of keeping its currency artificially weak in order to boost exports ""are big issues going forward"". The the Commerce Department figures caused A weaker dollar to weaken further despite widespread expectations that the Federal Reserve will raise interest rates for a fifth time this year. Borrowing costs are tipped to rise by a quarter of a percentage point to 2.25% at a the Federal Reserve meeting later on Tuesday.",business
business_87,"Saudi ministry to employ women Women will be The move in Saudi Arabia's's foreign ministry for the first time this year, Foreign Minister Prince Saud Al-Faisal has been reported as saying. The move comes as Saudi Arabia's inches open the door to working women. Last year, Crown Prince Abdullah, the de-facto ruler, told government departments to put plans in place for employing women. But progress has been slow, reports from Saudi Arabia's say. Earlier this week, the local Arab News said Labour Minister Ghazi al-Gosaibi had ""caused uproar"" when Labour Minister Ghazi al-Gosaibi his explanation Labour Minister Ghazi al-Gosaibi's ministry was having difficulty hiring women because women demanded segregated offices. the local Arab News said many Saudi women found Labour Minister Ghazi al-Gosaibi's explanation ""a pitiful excuse for not employing women"". Women now make up more than half of all graduates from Saudi universities but only 5% of the workforce. ""Saudi Arabia's's educational reforms have created a new generation of highly-educated and professionally trained Saudi women who are acquiring their rightful position in Saudi society,"" the local Arab News quoted Foreign Minister Prince Saud Al-Faisal as saying. ""Foreign Minister Prince Saud Al-Faisal am proud to mention here that this year Saudi Arabia's shall have women working in Saudi Arabia's foreign ministry for the first time.""",business
business_88,"US prepares for hybrid onslaught Sales of hybrid cars in the US are set to double in 2005, research suggests. Research group JD Power estimates sales will hit 200,000 in 2005, despite higher prices and customer scepticism. Carmakers are starting to build hybrid sports utility vehicles (SUVs), the four-wheel-drive vehicles which now dominate the US car market. Hybrids cut both petrol consumption and emissions by combining a petrol engine with an electric motor constantly kept charged by extra engine power. Several jurisdictions, notably the state of California, mandate low emissions for new cars. Equally, the rise in oil prices over the past year has sparked hopes that consumers may be tempted by potential savings of a few hundred dollars a year on fuel. At the Detroit Motor Show, a range of manufacturers are prominently displaying a range of manufacturers's hybrid credentials. Toyota has led the market to date with the Prius, popularised by a number of celebrities keen to burnish their ""green"" credentials. In April Toyota will launch a hybrid version of Toyota's Highlander SUV, with an SUV from Toyota's luxury Lexus marque due later in the year. Honda has three hybrids on the market, and between three hybrids the two Japanese carmakers sold more than 80,000 units last year. Ford, which has sold 4,000 of Ford, which has sold 4,000 of its first hybrid since its launch in August's first hybrid since Ford, which has sold 4,000 of its first hybrid since its launch in August's launch in August, is bringing a hybrid SUV - the Mariner - to market a year ahead of schedule, with plans for three more models by 2008. GM has a hybrid pickup on the market and is showing two concept SUVs in Detroit. Even sports car maker Porsche may join the race, although Even sports car maker Porsche insists Even sports car maker Porsche is still considering whether to hybridise Even sports car maker Porsche's Cayenne SUV. Others remain more sceptical. Nissan has bought Toyota's hybrid technology, but plans to bring out Nissan's first model only in 2006. ""Nissan want to make sure Nissan are not concentrating on one technology,"" Nissan chief executive Carlos Ghosn said. ""Nissan will not be surprised by any acceleration or deceleration in the hybrid market."" Volkswagen, meanwhile, says Volkswagen will focus on clean-burning diesel engines instead. And some watchers point out that the price tag on a hybrid - upwards of $3,000 above that of an equivalent normal-engined car, and suspicion of the technology - may still cool a hybrid's attraction. ""The average consumers aren't willing to pay that premium for a car The average consumers won't drive more than six years,"" said Anthony Pratt from Research group JD Power.",business
business_89,"German economy rebounds Germany's economy, the biggest among the 12 countries sharing the euro, grew at Germany's economy, the biggest among the 12 countries sharing the euro,'s fastest rate in four years during last year, driven by strong exports. Gross domestic product (GDP) rose by 1.7% last year, the statistical office said. Germany's economy, the biggest among the 12 countries sharing the euro, contracted in 2003. Foreign sales increased by 8.2% last year, compared with a 0.3% slide in private consumption. Concerns remain, however, over the strength of the euro, weak domestic demand and a sluggish labour market. The European Central Bank (ECB) left The European Central Bank (ECB)'s benchmark interest rate unchanged at 2% on Thursday. It is the nineteenth month in a row that The European Central Bank (ECB) has not moved borrowing costs. Economists predict that an increase is unlikely to come until the second half of 2005, with growth set to sputter rather than ignite. ""During last year we profited from the fact that the world economy was strong,"" said Stefan Schilbe, analyst at HSBC Trinkaus & Burkhardt. ""If exports weaken and domestic growth remains poor, we cannot expect much from 2005."" Many German consumers have been spooked and unsettled by government attempts to reform the welfare state and corporate environment. Major companies including Volkswagen, DaimlerChrysler and Siemens have spent much of last year in tough talks with unions about trimming jobs and costs. Major companies including Volkswagen, DaimlerChrysler and Siemens have also warned there are more cost cutting measures on the horizon.",business
business_90,"US Ahold suppliers face The charges US prosecutors have charged US Ahold suppliers with helping Ahold inflate earnings by more than $800m (£428m). The charges have been brought against individuals as well as companies, alleging US Ahold suppliers created false accounts. Ahold hit the headlines in February 2003 after it emerged that there were accounting irregularities at Ahold's US subsidiary Foodservice. Three former Ahold top executives last year agreed to settle fraud charges. Ahold has admitted that Ahold fraudulently inflated promotional allowances at its US subsidiary Foodservice, improperly consolidated joint ventures and also committed other accounting errors and irregularities. The nine now charged, who worked as suppliers to Ahold, are accused of signing false documents relating to the amount of money US Ahold suppliers paid Ahold for promoting US Ahold suppliers's products in Ahold's stores. Food companies pay supermarkets and retailers for prime shelf space. US Ahold suppliers are said to have inflated the amount of money US Ahold suppliers paid, providing auditors with signed letters that allowed Ahold to inflate Ahold's earnings. US Attorney David Kelley said US Attorney David Kelley expects US Ahold suppliers will plead guilty to The charges. US Attorney David Kelley added that there may be more court actions in the future. ""US Attorney David Kelley don't want to leave you with the impression that US Ahold suppliers were the only ones involved,"" US Attorney David Kelley said. Among those facing The charges are John Nettle, a former employee of General Mills; Mark Bailin of Rymer International Seafood; Tim Daly of Michael Foods and Kenneth Bowman, who worked as an independent contractor for Total Foods. Others include Michael Hannigan of Sugar Foods; Peter Marion of Maritime Seafood Processors and First Choice Foods; Gordon Redgate of Commodity Manager and Private Label Distribution; Bruce Robinson of Basic American Foods and Michael Rogers, formerly of Tyson Foods. Pasquale D'Amuro of the FBI called US Ahold suppliers the key ingredients in ""the process of cooking the books"" at Ahold. At the time of the scandal, Ahold was seen by many as Europe's's Enron. Ahold shares the fall out on the news and many market observers predicted that the fall out could damage investor confidence across Europe's. the fall out was less severe than many had envisaged, however, and since then Ahold has worked hard at rebuilding Ahold's reputation and investor confidence. Ahold is the world's fourth-largest supermarket chain. Ahold's other US businesses include Stop & Shop, and Giant Food.",business
