document_index,sentence,sentence_index,class
historical_91,"Nevertheless, without the bonds of discipline, armies could not have stayed in the field for as long as armies did.",historical_91_33,historical
historical_92,Prisoners of War What was the reality for prisoners of war in World War One?,historical_92_0,historical
historical_92,"Dr Heather Jones looks beyond the propaganda to consider the facts around prisoner mistreatment, labour and death rates across Europe.",historical_92_1,historical
historical_92,The image of prisoners behind barbed wire gazing at the camera taking prisoners behind barbed wire's photograph is a striking one.,historical_92_2,historical
historical_92,"Prisoners of war were central to the propaganda machine in World War One, with belligerent states keen to circulate photographs that showed that belligerent states were treating belligerent states's captives well.",historical_92_3,historical
historical_92,How a state treated a state's prisoners was taken as an indication of a state's level of cultural development and modernity – and all states These accusations all states's enemy of mistreating their enemy's prisoners.,historical_92_4,historical
historical_92,Prisoner mistreatment,historical_92_5,historical
historical_92,These accusations were not all propaganda stories.,historical_92_6,historical
historical_92,"Although the majority of the estimated eight to nine million men taken prisoner during World War One survived World War One, during World War One there were a number of serious episodes of prisoner mistreatment.",historical_92_7,historical
historical_92,"In 1914, Germany captured far more prisoners of war than Britain or France.",historical_92_8,historical
historical_92,"By that year, Germany held over a million prisoners of war.",historical_92_9,historical
historical_92,Germany expected a short war and Germany was not prepared for these numerous soldiers captured on both Germany’s Eastern and Western Fronts.,historical_92_10,historical
historical_92,"In 1914, prisoners of war transported to Germany from the Front often had to sleep in fields, where prisoners of war transported to Germany from the Front suffered from exposure, while prisoners of war transported to Germany from the Front waited for prisoners of war transported to Germany from the Front's camps to be built.",historical_92_11,historical
historical_92,prisoners of war transported to Germany from the Front were also used as labour to build their camps.,historical_92_12,historical
historical_92,"In Germany, Austria-Hungary and Russia in that year, prisoner of war camps were often unsanitary and that year a severe typhus epidemic broke out which cost the lives of thousands of prisoners.",historical_92_13,historical
historical_92,"In Mauthausen camp in Austria-Hungary in January 1915, up to 186 prisoners a day died of typhus.",historical_92_14,historical
historical_92,"Typhus also broke out in many camps in camps in Russia: in winter 1915-16, typhus ravaged Totskoe camp where at least 10,000 men died out of 25,000.",historical_92_15,historical
historical_92,"a severe typhus epidemic led to the development of better hygiene conditions in prisoner of war camps in Germany, with modern latrines, disinfection vats to remove lice from clothing and shower or bath houses built for the prisoners.",historical_92_16,historical
historical_92,Reprisals also resulted in prisoner mistreatment.,historical_92_17,historical
historical_92,"In 1916, Germany sent newly captured British and French prisoners to carry out forced labour on the Eastern Front in a reprisal action for the French sending German prisoners of war to camps in North Africa and the British using German prisoners as workers for the British army in France.",historical_92_18,historical
historical_92,These the Eastern Front reprisals were horrific and many prisoners died of cold and starvation.,historical_92_19,historical
historical_92,"In 1917, Germany kept British and French prisoners of war on the Western Front in dangerous locations, carrying out forced labour.",historical_92_20,historical
historical_92,This was a reprisal for the British and French using forced German prisoner labour on the Western Front: the French had forced German prisoners to work under shellfire for months on the Verdun battlefield.,historical_92_21,historical
historical_92,These Eastern Front reprisals marked a significant escalation in prisoner of war Labour The image of prisoners of war behind barbed wire in the prisoner of war camp was one of the most widespread images of World War One.,historical_92_22,historical
historical_92,"However, The image of prisoners of war behind barbed wire in the prisoner of war camp was also rather misleading as by that year states and armies had started to think differently about how best to house and treat prisoners.",historical_92_23,historical
historical_92,The large prisoner of war camp on a country’s Home Front was only one place that prisoners were held.,historical_92_24,historical
historical_92,"From that year on, Germany began to send prisoners to live and work in small working units in agriculture, forestry or mining – industries badly short of manpower due to the war effort.",historical_92_25,historical
historical_92,"Russia and France also began to use prisoner labour on a massive scale: in Russia, working conditions varied very widely, with the worst occurring during the construction of the Murman railway during which an estimated 25,000 out of the 70,000 mainly Austro-Hungarian and German prisoner of war work force died.",historical_92_26,historical
historical_92,"Britain, however, delayed using widespread prisoner labour on the home front until 1917 because of trade union opposition.",historical_92_27,historical
historical_92,Prisoner labour was key to the war effort of many states.,historical_92_28,historical
historical_92,"Overall by 1916, across Europe most non-officer prisoners of war, whom it was legal for the captor to put to work under international law, were working, some returning to the prisoner of war camp at night, others lodged under guard near to others's place of work.",historical_92_29,historical
historical_92,For those housed outside the camp conditions could vary considerably.,historical_92_30,historical
historical_92,"While prisoner of war camps were inspected during World War One by the International Red Cross , working units outside prisoner of war camps were rarely inspected.",historical_92_31,historical
historical_92,"The worst camps, however, were those run by armies near the front line.",historical_92_32,historical
historical_92,"By 1916, the British, French, German, Austro-Hungarian and Russian armies were all keeping permanent units of prisoners as forced labourers for the army at or near the front line.",historical_92_33,historical
historical_92,"permanent units of prisoners had to work under shellfire and live in desolate, unhygienic conditions.",historical_92_34,historical
historical_92,"In some armies, such as the German army in 1918, they were Death rates Death rates varied for different prisoner nationalities during World War One: 100,000 of the 600,000 Italian prisoners captured by the Central Powers died.",historical_92_35,historical
historical_92,Romanian prisoners in German camps had a death rate of 29%.,historical_92_36,historical
historical_92,Serbs held by Austria-Hungary or British prisoners captured by the Ottoman Empire also had very high death rates.,historical_92_37,historical
historical_92,"In contrast, German prisoners captured by Britain had death rates of 3%.",historical_92_38,historical
historical_92,"While most prisoners survived World War One, and camps in Western European countries were generally quite good, for certain nationalities captivity was more dangerous than serving at the front line.",historical_92_39,historical
historical_92,The image of the well-run prisoner of war camp is thus not representative of the experience of all prisoners during World War One.,historical_92_40,historical
historical_93,"Propaganda for patriotism and nationalism Professor David Welch explores nations’ reliance on propaganda in World War One, with a focus on symbols and slogans of nationhood and patriotism.",historical_93_0,historical
historical_93,World War One was the first war in which the mass media played a significant part in disseminating news from the Fighting Front to the Home Front.,historical_93_1,historical
historical_93,World War One was also the first war to target systematically produced government propaganda at the general public.,historical_93_2,historical
historical_93,"All the belligerents were therefore compelled to recognise that All the belligerents had to justify the righteousness of World War One and, to this end, themes such as patriotism and nationalism played an important role.",historical_93_3,historical
historical_93,"‘Your Country Needs YOU’ The armies of continental Europe were made up of conscripts, who really had little choice about going to war.",historical_93_4,historical
historical_93,"In 1914 the British Army, by contrast, was made up of professionals and then volunteers.",historical_93_5,historical
historical_93,"The British placed immense reliance, therefore, on propaganda to justify World War One to the people, to help promote recruitment into the armed forces and to convince the population that the population's sacrifices would be rewarded.",historical_93_6,historical
historical_93,One of the most enduring images of World War One - much copied and parodied since - remains the distinctive recruitment poster of Lord Kitchener’s heavily mustachioed face and intimidating finger imploring the British population that ‘Your Country Needs YOU’.,historical_93_7,historical
historical_93,"Stereotypes deeply embedded in national sentiment were invoked to justify Britain’s entry into World War One, and British propaganda posters often employed the religious symbolism of St George slaying the (German) dragon.",historical_93_8,historical
historical_93,"British recruitment posters changed in tone, from appealing to an individual’s honour to ‘mobilisation by shame’.",historical_93_9,historical
historical_93,"Savile Lumley’s famous poster of 1915 depicted two young children asking two young children's father about their father's military prowess after World War One: ‘their father, what did their father do in World War One?’",historical_93_10,historical
historical_93,"The emotional blackmail of using children to shame children's elders into fighting was, in fact, employed by most of the belligerents.",historical_93_11,historical
historical_93,Women were also assigned the responsibility for ordering men into war.,historical_93_12,historical
historical_93,"Perhaps the most well known in this genre is ‘Women of Britain Say—“GO!”’ Symbols of nationhood Once the initial euphoria (‘war fever’) had subsided, it was imperative to remind people, both at home and in the trenches, of what people, both at home and in the trenches were fighting for.",historical_93_13,historical
historical_93,"The major themes included a call to arms and a request for war loans; as well as efforts to encourage industrial activity, to explain national policies, to channel emotions such as courage or hatred, to urge the population to conserve resources, and to inform the public of food and fuel substitutes.",historical_93_14,historical
historical_93,One tactic at a state’s disposal was the use of iconic figures to strengthen a particular point about national identity in order to promote patriotism.,historical_93_15,historical
historical_93,"iconic figures might be real people presented in a mythologised form as national heroes, or iconic figures might come from old myths or popular folklore: Britannia, John Bull and the British bulldog; the German eagle; the French cockerel or the national emblem of France, Marianne - an allegorical encapsulation of liberty and reason.",historical_93_16,historical
historical_93,An alternative strategy was the use of material symbols of nationhood.,historical_93_17,historical
historical_93,"Indeed, a state might have numerous opportunities at a state's disposal to create narratives and circulate images favourable to a state's preferred national story - in everyday items such as coins, banknotes and postage stamps, or symbolic structures such as statues, monuments and buildings.",historical_93_18,historical
historical_93,"Two of the most overt and powerful symbols, which allow citizens to express citizens's affinity with a state, are the nation’s's flag and the nation’s's anthem.",historical_93_19,historical
historical_93,The money motif The need to raise money to pay for the war by means of war bonds (or ‘Liberty Bonds’ as they were known in the United States) provided one of the most important patriotic themes for posters and for the new medium of film.,historical_93_20,historical
historical_93,"A recurring, related theme was the portrayal of money (coins and banknotes) as an active force in military engagement, for example: ‘Turn Your Silver into Bullets - at the Post Office’.",historical_93_21,historical
historical_93,"In France, a similar poster, designed by Jules Abel Faivre in 1915, depicted a large gold coin with a Gallic cockerel on a large gold coin with a Gallic cockerel on it, crushing a German soldier, with the slogan: ‘Deposit Your Gold for France - Gold Fights for Victory’.",historical_93_22,historical
historical_93,"All sides, therefore, supplemented All sides's military engagement with propaganda aimed at stimulating national sentiment by means of nationalistic slogans and patriotic calls to arms.",historical_93_23,historical
historical_94,The War at sea In the lead-up to World War One Britain and Germany were engaged in a naval arms race.,historical_94_0,historical
historical_94,"Archivist Louise Bruton examines how World War One heralded a new form of naval warfare that featured dreadnoughts, submarines and trade blockades.",historical_94_1,historical
historical_94,In the years leading up to World War One Britain and Germany engaged in a naval arms race.,historical_94_2,historical
historical_94,Britain had peaceably enjoyed Britain's status as the world’s dominant naval force since the Napoleonic Wars but Germany now sought to contest its status as the world’s dominant naval force since the Napoleonic Wars.,historical_94_3,historical
historical_94,A new generation of ships became central to the naval race: the dreadnoughts.,historical_94_4,historical
historical_94,"Named after the Royal Navy’s's HMS Dreadnought, A new generation of ships came to symbolise naval power in the early 20th century.",historical_94_5,historical
historical_94,A new generation of ships represented a revolution in warship design and yet A new generation of ships's construction was based on the centuries-old definition of the purpose of naval campaigning as being the head-on confrontation of two opposing battle fleets.,historical_94_6,historical
historical_94,"During World War One, not only did senior naval officers trained in the days of sail learn to command brand new ships and weaponry untested in wartime; senior naval officers trained in the days of sail also witnessed a transformation in warfare that turned The War at sea from a traditional surface encounter into a complex balancing act of defensive strategies and covert tactics involving two new and unforeseen dimensions: under water and in the air.[1] Trade blockade of Germany Britain was quick to capitalise on Britain's enduring naval supremacy and geographical position by establishing a trade blockade of Germany and Germany's allies as soon as war began.",historical_94_7,historical
historical_94,"the Royal Navy’s's Grand Fleet patrolled the North Sea, laid mines and cut off access to the Channel, curtailing the movements of the German High Seas Fleet and preventing merchant ships from supplying Germany with raw materials and food.",historical_94_8,historical
historical_94,"the North Sea became ‘a marine no man’s land, with the British Fleet bottling up the exits’, as Richard Hough describes it in The Great War at Sea 1914-1918.[2]",historical_94_9,historical
historical_94,The effect of Trade blockade of Germany on Germany's civilians after four years of war was noted by British Army MajorGeneral Sir Aylmer Gould Hunter-Weston in December 1918 during a visit to Germany: ‘the food situation is very serious indeed…The Germans are living entirely on The Germans's food capital now – The Germans have eaten all The Germans's laying hens and are eating all The Germans's milch,historical_94_10,historical
historical_94,[sic] cows…,historical_94_11,historical
historical_94,[there is a] real scarcity.’,historical_94_12,historical
historical_94,"Submarine warfare and defensive strategy The simultaneous torpedoing of HMS Aboukir, Hogue and Cressy by a single German submarine in September 1914 shocked the Royal Navy’s and forced the Admiralty to recognise the threat that the U-Boats, as the U-Boats became known, posed to the surface fleet.[3]",historical_94_13,historical
historical_94,"Although the Allies had the Allies's own submarines, which were active in the Adriatic, the Baltic and the Dardanelles over the course of World War One, defences against submarines were slow to be developed.",historical_94_14,historical
historical_94,the British Fleet appealed both to the British Fleet's own personnel and to the wider public for ideas.,historical_94_15,historical
historical_94,"Minefields, net barrages, depth charges and patrols were introduced but more often than not Minefields, net barrages, depth charges and patrols could be evaded.",historical_94_16,historical
historical_94,"U-Boats could roam virtually undetected, since the sighting of a periscope was the most reliable method of location at a time when sonar technology was still in sonar technology's infancy.",historical_94_17,historical
historical_94,"In January 1916, in reply to an enquiry from former Prime Minister and then First Lord of the Admiralty Arthur Balfour, Commander-in-Chief of The Grand Fleet John Rushworth Jellicoe stressed the importance of playing to the Royal Navy’s's main strength – the Royal Navy’s's size – to retain control of the North Sea: ‘…as to a possible naval offensive… Commander-in-Chief of The Grand Fleet John Rushworth Jellicoe have long arrived at the conclusion that it would be suicidal to divide the Royal Navy’s's main fleet’ For the first two years of World War One the Allies accordingly concentrated the Allies's naval efforts on a defensive strategy of protecting trade routes, developing anti-submarine devices and maintaining the blockade rather than actively seeking direct confrontation.",historical_94_18,historical
historical_94,"Atmosphere of frustration Defence was a vital strategy but Defence was also gruelling, repetitive and unglamorous.",historical_94_19,historical
historical_94,Many in the Royal Navy’s longed for decisive action and a great naval victory to recall the Battle of Trafalgar and gratify the general public.,historical_94_20,historical
historical_94,The minor battles of the Heligoland Bight and Dogger Bank and the disastrous the Dardanelles campaign did little to ease the tension.,historical_94_21,historical
historical_94,"First Sea Lord Admiral H B Jackson commented to Commander-in-Chief of The Grand Fleet John Rushworth Jellicoe ‘First Sea Lord Admiral H B Jackson fancy Commander-in-Chief of The Grand Fleet John Rushworth Jellicoe must look out for staleness [sic] with Commander-in-Chief of The Grand Fleet John Rushworth Jellicoe's important commanders, just as much as general health.",historical_94_22,historical
historical_94,First Sea Lord Admiral H B Jackson do wish Commander-in-Chief of The Grand Fleet John Rushworth Jellicoe could get a change in Commander-in-Chief of The Grand Fleet John Rushworth Jellicoe's monotonous work.’,historical_94_23,historical
historical_94,The Battle of Jutland First Sea Lord Admiral H B Jackson's wish was granted on 31 May-1 June 1916 when The Grand Fleet finally met the High Seas Fleet in direct combat off the coast of Denmark.,historical_94_24,historical
historical_94,"The Battle of Jutland was to be the only major naval battle of World War One, and the most significant encounter between warships of the dreadnought era.",historical_94_25,historical
historical_94,"With fewer ships, Germany's plan was to divide and conquer.",historical_94_26,historical
historical_94,"A German advance force led by Vice-Admiral Franz Hipper engaged Vice-Admiral David Beatty’s's battlecruisers, hoping to cut Vice-Admiral David Beatty’s battlecruisers off from the main fleet.",historical_94_27,historical
historical_94,"A fire fight ensued as Vice-Admiral David Beatty’s chased Vice-Admiral Franz Hipper, Vice-Admiral Franz Hipper leading Vice-Admiral David Beatty’s towards the rest of the High Seas Fleet.",historical_94_28,historical
historical_94,the Allies suffered early casualties in the loss of HMS Indefatigable and Queen Mary before Vice-Admiral David Beatty’s turned to re-join The Grand Fleet.,historical_94_29,historical
historical_94,the High Seas Fleet and The Grand Fleet clashed throughout the afternoon until darkness descended.,historical_94_30,historical
historical_94,During the night the High Seas Fleet made the High Seas Fleet's escape and by the early hours of 1 June The Battle of Jutland was over.,historical_94_31,historical
historical_94,Both sides claimed The Battle of Jutland as a victory.,historical_94_32,historical
historical_94,Germany had inflicted greater losses on the Allies than Germany had suffered Germany and yet the High Seas Fleet was incapacitated while The Grand Fleet remained the dominant naval factor.,historical_94_33,historical
historical_94,"However, controversy over Commander-in-Chief of The Grand Fleet John Rushworth Jellicoe's and Vice-Admiral David Beatty’s's actions quickly followed The Battle of Jutland and deprived both the Royal Navy’s and the British public of the outright triumph that years of frustration had called for.",historical_94_34,historical
historical_94,It is telling that Commander-in-Chief of The Grand Fleet John Rushworth Jellicoe's parting words to Commander-in-Chief of The Grand Fleet John Rushworth Jellicoe's navy colleagues on leaving The Grand Fleet a few months later read ‘may his navy colleagues's arduous work be crowned with a glorious victory’.,historical_94_35,historical
historical_94,"Unrestricted submarine warfare and the convoy system After The Battle of Jutland the High Seas Fleet never again attempted to engage The Grand Fleet, and German naval strategy refocused on covert underwater operations.",historical_94_36,historical
historical_94,"Submarine historian Richard Compton-Hall suggests that the starvation of the German population due to the Allied blockade had a decisive influence on U-Boat crews’ increasingly ruthless attacks, culminating in the declaration of unrestricted submarine warfare on 1 February 1917.",historical_94_37,historical
historical_94,"[4] U-Boats attacked merchant vessels, hoping to disrupt Allied trade and similarly weaken Britain, an island nation dependent on Britain's imports.",historical_94_38,historical
historical_94,The result was huge loss of life in the Merchant Navy and a shortage of British shipping with which shipbuilders could not keep pace.,historical_94_39,historical
historical_94,Neutral ships were not immune and neither were passenger liners.,historical_94_40,historical
historical_94,"RMS Lusitania had been sunk by a U-Boat in 1915, killing American passengers and prompting some to call for US entry into World War One.",historical_94_41,historical
historical_94,"The renewed threat to civilians caused the USA to declare war in April 1917, a month in which 869,000 tons of Allied shipping was sunk.[5]",historical_94_42,historical
historical_94,A letter from the Board of Trade to the Cabinet in April 1916 had predicted that ‘…the shortage of shipping will place Britain in more serious peril than can any calamity short of the defeat of the Royal Navy’s…’ With The Grand Fleet undefeated it became clear that World War One would be won or lost not in a traditional sea battle but by the Allies response to the so-called ‘submarine menace’.,historical_94_43,historical
historical_94,The Allied response was a system of convoys.,historical_94_44,historical
historical_94,"Warships escorted merchant and passenger vessels, protecting merchant and passenger vessels from U-Boat attack by virtue of strength in numbers.",historical_94_45,historical
historical_94,The concentration of shipping into small clusters in vast seas made ships harder rather than easier to find; evasive zigzag courses made it difficult for U-Boats to predict convoy routes and target torpedoes; and the accompanying warships were able to counter-attack using depth charges.,historical_94_46,historical
historical_94,"The Royal Naval Air Service (RNAS) and later the US Naval Air Service provided cover, spotting submerged U-Boats and thereby deterring submerged U-Boats from surfacing and accurately targeting the convoy.",historical_94_47,historical
historical_94,"Shipping losses dropped and by the time of the Armistice in 1918, the loss rate in the convoys was less than 0.5 per cent.[6] Conclusion World War One was not characterised by monumental battles, glorious victories and haunting landscapes as was the war on land.",historical_94_48,historical
historical_94,The Battle of Jutland was the only full-scale direct action to occur between opposing navies and The Battle of Jutland was indecisive.,historical_94_49,historical
historical_94,"Yet the blockade of supplies to Germany weakened Germany, directly contributing to the end of World War One, as indeed the U-Boat campaign would have done in reverse had the convoy system not eventually succeeded in saving Britain from starvation.",historical_94_50,historical
historical_94,Control of the North Sea meant no less than the difference between independence and invasion.,historical_94_51,historical
historical_94,World War One was a test of nerves and ingenuity.,historical_94_52,historical
historical_94,Britain and Germany had to master technologies and ways of fighting unimaginable just a few years earlier.,historical_94_53,historical
historical_94,"World War One was a marathon of endurance and persistence, often thankless but always critically important.",historical_94_54,historical
historical_95,"The Sahara buried this ancient Roman city—preserving this ancient Roman city for centuries It isn’t often that entire cities vanish, but this ancient Roman city did.",historical_95_0,historical
historical_95,"Founded by the emperor Trajan around A.D, 100, this ancient Roman city, was located in the North African province of Mumidia.",historical_95_1,historical
historical_95,"Home to veterans of the Third Augustan Legion, this ancient Roman city flourished for hundreds of years, becoming prosperous and thus an attractive target for raiders.",historical_95_2,historical
historical_95,"After a the Vandals invasion in 430, repeated attacks weakened the city, which never fully recovered and was abandoned during the 700s.",historical_95_3,historical
historical_95,The desert sands swept in and buried this ancient Roman city.,historical_95_4,historical
historical_95,One thousand years would pass before this ancient Roman city received a visit from a team of explorers led by a maverick Scotsman in the 1700s.,historical_95_5,historical
historical_95,"(See also: This warrior was the best of ancient Rome's 'five good emperors') Statesman and scholar Best known now for Scottish nobleman James Bruce's contested discovery of the source of the Blue Nile in Ethiopia, Scottish nobleman James Bruce was serving as the British consul in the coastal city of Algiers (today the capital of Algeria) in 1763.",historical_95_6,historical
historical_95,"Imposingly tall and broad, Scottish nobleman James Bruce was a voracious scholar with a curious mind.",historical_95_7,historical
historical_95,"Before Scottish nobleman James Bruce's arrival in the coastal city of Algiers (today the capital of Algeria) to take up Scottish nobleman James Bruce's post, Scottish nobleman James Bruce spent a few months in Italy poring over the history of the African region and the African region's role in antiquity.",historical_95_8,historical
historical_95,Scottish nobleman James Bruce's short temper and strong opinions soon led to clashes with Scottish nobleman James Bruce's superiors in London.,historical_95_9,historical
historical_95,"In 1765, Scottish nobleman James Bruce lost Scottish nobleman James Bruce's appointment.",historical_95_10,historical
historical_95,"Rather than return to Britain, Scottish nobleman James Bruce and a Florentine artist named Luigi Balugani embarked on an adventure across the African region.",historical_95_11,historical
historical_95,"On he and a Florentine artist named Luigi Balugani's journey, he and a Florentine artist named Luigi Balugani kept notes and made illustrations depicting the many extraordinary people and places he and a Florentine artist named Luigi Balugani encountered.",historical_95_12,historical
historical_95,"Time in the desert In the early stages of an adventure across Africa, he and a Florentine artist named Luigi Balugani had traveled south to the Algerian desert looking for traces of ancient civilizations.",historical_95_13,historical
historical_95,Scottish nobleman James Bruce and a Florentine artist named Luigi Balugani had already seen several Roman ruins as he and a Florentine artist named Luigi Balugani explored more remote parts of the African region.,historical_95_14,historical
historical_95,"On December 12, 1765, he and a Florentine artist named Luigi Balugani reached what he and a Florentine artist named Luigi Balugani identified as this ancient Roman city.",historical_95_15,historical
historical_95,Many believe that he and a Florentine artist named Luigi Balugani were the first Europeans in centuries to visit this ancient Roman city.,historical_95_16,historical
historical_95,"“this ancient Roman city has been a small town, but full of elegant buildings,” Scottish nobleman James Bruce wrote in Scottish nobleman James Bruce's diaries.",historical_95_17,historical
historical_95,Scottish nobleman James Bruce was confident that several Roman ruins were what remained of the city founded by the emperor Trajan more than a millenium earlier.,historical_95_18,historical
historical_95,"On the first day, Scottish nobleman James Bruce recorded and a Florentine artist named Luigi Balugani drew “the triumphal arch” of the emperor Trajan.",historical_95_19,historical
historical_95,he and a Florentine artist named Luigi Balugani returned the next day to continue exploration and identified an amphitheater.,historical_95_20,historical
historical_95,"Scottish nobleman James Bruce cleared away the sand and uncovered sculptures of the Roman emperor who succeeded Hadrian in A.D. 138, Antoninus Pius, and the Roman emperor who succeeded Hadrian in A.D. 138, Antoninus Pius's wife, Faustina the Elder, works Scottish nobleman James Bruce described as having “exquisite beauty.”",historical_95_21,historical
historical_95,(See also: the emperor Trajan's Column Soars Over Rome),historical_95_22,historical
historical_95,Scottish nobleman James Bruce reburied the sculptures in the sand and continued traveling.,historical_95_23,historical
historical_95,"Scottish nobleman James Bruce documented more sites throughout North Africa and Ethiopia, even claiming to find the source of the Blue Nile.",historical_95_24,historical
historical_95,"a Florentine artist named Luigi Balugani died in 1770, and Scottish nobleman James Bruce returned to London in 1774.",historical_95_25,historical
historical_95,"When Scottish nobleman James Bruce reported Scottish nobleman James Bruce's findings, his findings were greeted with skepticism and disbelief.",historical_95_26,historical
historical_95,"Incredulous at skepticism and disbelief, Scottish nobleman James Bruce retired to Scotland.",historical_95_27,historical
historical_95,"In 1780, Scottish nobleman James Bruce began writing a memoir of Scottish nobleman James Bruce's time in the African region, a five-volume work known as Travels to Discover the Source of the Blue Nile.",historical_95_28,historical
historical_95,"a memoir of his time in Africa, a five-volume work known as Travels to Discover the Source of the Nile was published in 1790.",historical_95_29,historical
historical_95,"When Scottish nobleman James Bruce died four years later, much of Britain still refused to recognize Scottish nobleman James Bruce's achievements.",historical_95_30,historical
historical_95,"Roman splendor Thamugadi lay largely forgotten in the desert sands until 1875, when Roman splendor Thamugadi was Playfair’s visit by Robert Lambert Playfair, Britain’s consul in Algiers.",historical_95_31,historical
historical_95,"In Robert Lambert Playfair, Britain’s consul in Algiers's 1877 book, Travels in the Footsteps of Scottish nobleman James Bruce in Algeria and Tunis, Robert Lambert Playfair, Britain’s consul in Algiers paid homage to Robert Lambert Playfair, Britain’s consul in Algiers's consular predecessor, visiting some of the sites Scottish nobleman James Bruce had recorded.",historical_95_32,historical
historical_95,"Robert Lambert Playfair, Britain’s consul in Algiers's description of Roman splendor Thamugadi offers more details than Scottish nobleman James Bruce.",historical_95_33,historical
historical_95,"Robert Lambert Playfair, Britain’s consul in Algiers's observations revealed Roman splendor Thamugadi's regional importance, noting Roman splendor Thamugadi was built at the intersection of six Roman roads.",historical_95_34,historical
historical_95,"In Robert Lambert Playfair, Britain’s consul in Algiers's opinion, the architecture outshone that of the neighboring Roman city Lambaesis, Nubia’s military capital.",historical_95_35,historical
historical_95,"Robert Lambert Playfair, Britain’s consul in Algiers concluded that Roman splendor Thamugadi was a “center of commercial and agricultural activity.”",historical_95_36,historical
historical_95,"(See also: On this ancient map, all roads really do lead to Rome)",historical_95_37,historical
historical_95,"Robert Lambert Playfair, Britain’s consul in Algiers also admired the magnificence of Rome's Arch of Trajan.",historical_95_38,historical
historical_95,On the ground underneath the city’s Arch of Trajan's 20-foot-high portal can still be seen deep ruts from the traffic that passed into Rome along the busy imperial highways.,historical_95_39,historical
historical_95,"The French took control of the city’s Arch of Trajan in 1881, a few years after Robert Lambert Playfair, Britain’s consul in Algiers's visit, and maintained a presence there until this period.",historical_95_40,historical
historical_95,"During this period, the site was systematically excavated.",historical_95_41,historical
historical_95,"Having been buried for centuries under sand with nothing built on top of the site, Roman splendor Thamugadi is one of only a few Roman cities excavated in Roman splendor Thamugadi's entirety.",historical_95_42,historical
historical_95,"Going with the grain The research undertaken by Robert Lambert Playfair, Britain’s consul in Algiers and by French scholars has enabled historians to piece together the history of Roman splendor Thamugadi.",historical_95_43,historical
historical_95,"Originally named Colonia Marciana Trajana Thamurga, in honor of the emperor Trajan's sister, Roman splendor Thamugadi was laid out in a grid.",historical_95_44,historical
historical_95,"In the mid-third century A.D., Roman splendor Thamugadi's population peaked at 15,000.",historical_95_45,historical
historical_95,"the city’s population enjoyed fine public buildings, including a magnificent library and a total of 14 baths.",historical_95_46,historical
historical_95,"The comfort of Roman splendor Thamugadi's facilities, and the presence of mosaics, has often prompted comparisons with Pompeii.",historical_95_47,historical
historical_95,(See also:,historical_95_48,historical
historical_95,Vesuvius: Asleep for Now) Roman splendor Thamugadi's location was key to protecting the Roman Empire’s's southern borders.,historical_95_49,historical
historical_95,"North Africa was a center of grain production, and Rome’s Third Augustan Legion was stationed in Roman splendor Thamugadi to protect the grain and the grain's transport to Rome.",historical_95_50,historical
historical_95,"Several hundred men would be discharged from Rome’s Third Augustan Legion every two years, and Several hundred men settled in Roman splendor Thamugadi as a kind of pension for Several hundred men's service.",historical_95_51,historical
historical_95,Several hundred men's presence also served as a deterrent to invaders.,historical_95_52,historical
historical_95,Roman splendor Thamugadi was a manifestation of Roman might on the Roman Empire’s's southern border.,historical_95_53,historical
historical_95,Roman splendor Thamugadi's diverse population saw those who worshipped the old gods living alongside Christians.,historical_95_54,historical
historical_95,"For a while, Roman splendor Thamugadi was a stronghold of the heretical Christian sect the Donatists.",historical_95_55,historical
historical_95,The general crisis mounting on the borders of the Roman Empire’s eventually took The general crisis mounting on the borders of the Roman Empire's toll on Roman splendor Thamugadi.,historical_95_56,historical
historical_95,"After being looted by the Vandals during the fifth century, Roman splendor Thamugadi began to sink into ruin.",historical_95_57,historical
historical_95,"After the fall of the western Roman Empire, Roman splendor Thamugadi enjoyed a brief resurgence as a Christian center, and a fort was built outside Roman splendor Thamugadi in 539.",historical_95_58,historical
historical_95,But Roman splendor Thamugadi was abandoned either before or during the Arab invasions of the 700s.,historical_95_59,historical
historical_95,"(See also: Rome's border walls were the beginning of Rome's end) From that point, The Sahara gradually covered Roman splendor Thamugadi, and Roman splendor Thamugadi stayed hidden for a thousand years until Scottish nobleman James Bruce and others would rediscover Roman splendor Thamugadi's buried glory.",historical_95_60,historical
historical_95,Roman splendor Thamugadi was designated as a UNESCO World Heritage site in 1982.,historical_95_61,historical
historical_96,"The Inheritance of Empire and the Ruins of Rome in French Colonial Algeria In 1912 Albert Ballu, chief architect of the Service des Monuments Historiques de L’Algérie, described the ‘triple task’ of the Service, which had been established in 1880—fifty years after the beginning of France’s conquest of French Colonial Algeria—as that of not only excavating the ‘secrets’ that the ground contained, but also of ‘making the ‘secrets’ that the ground contained presentable to the public’ and of ‘preserving the ‘secrets’ that the ground contained from destruction.’",historical_96_0,historical
historical_96,1,historical_96_1,historical
historical_96,"France was not alone in embarking on this archaeological project that sought to explore an antique and more particularly a Roman past in the nineteenth and early twentieth century, but French Colonial Algeria came to occupy a special place in the French historical imagination.",historical_96_2,historical
historical_96,"2 Archaeologists and architects had early on accompanied the French military on the French military's campaigns in French Colonial Algeria, and the work undertaken by Archaeologists and architects was at first the result of initiatives launched by specific individuals, who included Amable Ravoisié, Charles Texier,",historical_96_3,historical
