document_index,document,class
business_10,"Saab to build Cadillacs in Sweden General Motors, the world's largest car maker, has GM's announcement that General Motors, the world's largest car maker, will build a new medium-sized Cadillac BLS at General Motors, the world's largest car maker,'s loss-making Saab factory in Sweden. The car, unveiled at the Geneva motor show, is intended to compete in the medium-sized luxury car market. a new medium-sized Cadillac BLS will not be sold in the US, said GM Europe president Carl-Peter Forster. As part of General Motors, the world's largest car maker,'s efforts to make a new medium-sized Cadillac BLS appeal to European drivers, a new medium-sized Cadillac BLS will be the first Cadillac with a diesel engine. General Motors, the world's largest car maker,'s announcement should go some way to allay fears of the Saab factory's closure. its loss-making Saab factory in Sweden has been at the centre of rumours about General Motors, the world's largest car maker,'s planned severe cutbacks in General Motors, the world's largest car maker,'s troubled European operations. But General Motors, the world's largest car maker,'s new commitment to its loss-making Saab factory in Sweden may not be welcomed by General Motors, the world's largest car maker,'s Opel workers in Ruesselsheim, Germany. the group's Opel workers in Ruesselsheim, Germany may now have to face a larger proportion of General Motors, the world's largest car maker,'s cuts. Neither will GM's announcement be seen as unalloyed good news in Sweden, since GM's announcement reflects Saab's failure to make significant inroads into the lucrative European luxury car market. For years, Saab has consistently said Saab is competing head-on with BMW, Mercedes and Jaguar. the lucrative European luxury car market's leaders do not agree. General Motors, the world's largest car maker,'s plans to build a new medium-sized Cadillac BLS in Sweden is part of General Motors, the world's largest car maker,'s efforts to push a new medium-sized Cadillac BLS as an alternative luxury brand for European drivers. In the US, a new medium-sized Cadillac BLS has long been established as an upmarket brand - even the presidential limousine carries the badge. Yet it could prove tough for a new medium-sized Cadillac BLS to steal market share from the majors in Europe. Other luxury car makers, most notably the Toyota subsidiary Lexus, have enjoyed tremendous success in the US without managing to make significant inroads in Europe. There, German marques Mercedes and BMW have retained German marques Mercedes Benz and BMW's stranglehold on the lucrative European luxury car market. Bringing a new medium-sized Cadillac BLS production to Sweden should help introduce desperately-needed scale to the Saab factory, which currently produces fewer than 130,000 cars per year. fewer than 130,000 cars per year is about half of what major car makers consider sufficient numbers for profitable operations, and Saab is losing money fast - albeit with losses halved in 2004 to $200m (£104m; 151m euros) from $500m the previous year. Beyond the 12,000 job cuts announced last year at General Motors, the world's largest car maker,'s European operations, General Motors, the world's largest car maker, is reducing expenditure by building Saabs, Opels - badged as Vauxhalls in the UK - and now Cadillacs on the same framework, and by allowing the different brands to share parts. Another way to further reduce Saab's losses could be to shift some of the production of Saab to the US, a market where drivers have adopted Saab as an upmarket European car. Doing so would remove the exposure to the weak US dollar, which is making Saab more expensive to US consumers. But not everyone in the industry agree that it would be the best way forward. ""a leading European car maker know that in five years the weak US dollar will be stronger than the weak US dollar is today,"" the chief executive of a leading European car maker told BBC News. The current trend towards US production was ""stupid"", the chief executive of a leading European car maker said. In a separate announcement, General Motors, the world's largest car maker, unveiled a new scheme to allow European consumers the chance to test drive General Motors, the world's largest car maker,'s Opel and Vauxhall models. a new scheme to allow European consumers the chance to test drive its Opel and Vauxhall models is to deploy a fleet of 35,000 test cars across 40 countries, inviting potential buyers to try out a vehicle for 24-hours. a new scheme to allow European consumers the chance to test drive its Opel and Vauxhall models follows a similar initiative by General Motors, the world's largest car maker, in the US. General Motors, the world's largest car maker, said General Motors, the world's largest car maker, wanted to change ""customers''s perceptions"" about Opel and Vauxhall cars, showing customers' that the quality had improved in recent years.",business
business_11,"Bank voted 8-1 for no rate change The decision to keep interest rates on hold at 4.75% earlier this month was passed 8-1 by the Bank of England's's rate-setting body, minutes have The news. One member of the Bank of England's's Monetary Policy Committee (MPC) - Paul Tucker - voted to an increase rates to 5%. The news surprised some analysts who had expected minutes to show another unanimous decision. Worries over growth rates and consumer spending were behind The decision to keep interest rates on hold at 4.75% earlier this month, minutes showed. the Bank of England's's latest inflation report, released last week, had noted that the main reason inflation might fall was weaker consumer spending. However, the Bank's Monetary Policy Committee (MPC) member Paul Tucker voted for a quarter point rise in interest rates to 5%. One member of the Bank's Monetary Policy Committee (MPC) - Paul Tucker - argued that economic growth was picking up, and that the equity, credit and housing markets had been stronger than expected. the Bank of England's's minutes said that risks to the inflation forecast were ""sufficiently to the downside"" to keep rates on hold at the Bank of England's's latest meeting. However, minutes added: ""Some members noted that an increase might be warranted in due course if the economy evolved in line with the inflation forecast"". Ross Walker, UK economist at Royal Bank of Scotland, said Ross Walker, UK economist at Royal Bank of Scotland was surprised that a dissenting vote had been made so soon. Ross Walker, UK economist at Royal Bank of Scotland said minutes appeared to be ""trying to get the market to focus on the possibility of an increase"". ""If the economy pans out as the market expect then the market are probably going to have to hike rates."" However, Ross Walker, UK economist at Royal Bank of Scotland added, any rate increase is not likely to happen until later this year, with the Bank's Monetary Policy Committee (MPC) members likely to look for a more sustainable pick up in consumer spending before acting.",business
business_12,"Industrial revival hope for Japan Japanese industry is growing faster than expected, boosting hopes that Japan's retreat back into recession is over. Industrial output rose 2.1% - adjusted for the time of year - in January from a month earlier. At the same time, retail sales The news up faster than at any time since 1997. The news sent Tokyo shares to an eight-month high, as investors hoped for a recovery from the three quarters of contraction seen from April 2004 on. The Nikkei 225 index ended the day up 0.7% at 11,740.60 points, with the yen strengthening 0.7% against the dollar to 104.53 yen. Weaker exports, normally the engine for Japan's economy in the face of weak domestic demand, had helped trigger a 0.1% contraction in the final three months of last year after two previous quarters of shrinking GDP. Only an exceptionally strong performance in the early months of last year kept last year from showing a decline. The output figures brought a cautiously optimistic response from economic officials. ""Overall Bank of Japan chief Toshihiko Fukui see a low risk of Japan's economy falling into serious recession,"" said Bank of Japan chief Toshihiko Fukui, despite warning that other indicators - such as The output figures - had been worrying. Within the overall industrial output figure, there were signs of a pullback from the export slowdown. Among the best-performing sectors were key overseas sales areas such as cars, chemicals and electronic goods. With US growth doing better than expected the picture for exports in early 2005 could also be one of sustained demand. Electronics were also one of the keys to the improved domestic market, with products such as flat-screen TVs in high demand during January.",business
business_13,"Khodorkovsky ally denies charges A close associate of former Yukos boss Mikhail Khodorkovsky has told a court that fraud charges levelled against A close associate of former Yukos boss Mikhail Khodorkovsky are ""false"". A close associate of former Yukos boss Mikhail Khodorkovsky has been on trial alongside Khodorkovsky since June in a case centring around the privatisation of a fertiliser firm. The pair claim The pair are being punished by the authorities for the political ambitions of Khodorkovsky. A close associate of former Yukos boss Mikhail Khodorkovsky said there were ""absurd contradictions"" in a case centring around the privatisation of a fertiliser firm. Opening A close associate of former Yukos boss Mikhail Khodorkovsky's defence, A close associate of former Yukos boss Mikhail Khodorkovsky said A close associate of former Yukos boss Mikhail Khodorkovsky could not see the legal basis of the charges A close associate of former Yukos boss Mikhail Khodorkovsky faced, which also include allegations of tax evasion. ""To A close associate of former Yukos boss Mikhail Khodorkovsky's embarrassment, A close associate of former Yukos boss Mikhail Khodorkovsky could not understand the file of complaints against A close associate of former Yukos boss Mikhail Khodorkovsky,"" A close associate of former Yukos boss Mikhail Khodorkovsky told a court. A close associate of former Yukos boss Mikhail Khodorkovsky headed the Menatep group, the parent company of Yukos. A close associate of former Yukos boss Mikhail Khodorkovsky and Khodorkovsky, who each face a possible 10 year jail sentence if convicted, will be questioned by a judge over the next few days. Khodorkovsky began Khodorkovsky's testimony last week, telling a court that Khodorkovsky objected to the way that the ""running of a normal business has been presented as a work of criminal fiction"". fraud charges levelled against him are seen by supporters as politically motivated and part of a drive by Russian President Vladimir Putin to rein in the country's super-rich business leaders, the so-called oligarchs. Yukos has been presented with a $27.5bn (£13bn) tax demand by the Russian authorities and Yukos's key Yugansk division was the sale off to part settle a $27.5bn (£13bn) tax demand. Yukos's effort to gain bankruptcy protection in the US - in a bid to win damages for the sale - were dismissed by a court in Texas.",business
business_14,"China keeps tight rein on credit China's efforts to stop the economy from overheating by The curbs down on credit will continue into 2005, state media report. The curbs were introduced earlier this year to ward off the risk that rapid expansion might lead to soaring prices. There were also fears that too much stress might be placed on the fragile banking system. Growth in China remains at a breakneck 9.1%, and corporate investment is growing at more than 25% a year. The breakneck pace of economic expansion has kept growth above 9% for more than a year. Rapid tooling-up of China's manufacturing sector means a massive demand for energy - one of the factors which has kept world oil prices sky-high for most of this year. In theory, China has a 7% growth target, but continues to insist that the overshoot does not mean a ""hard landing"" in the shape of an overbalancing economy. A low exchange rate - China's yuan is pegged to a rate of 8.28 to the dollar, which seems to be in relentless decline - means Chinese exports are cheap on world markets. China has thus far resisted international pressure to break the link or at least to shift the level of China's peg. To some extent, The curbs do seem to be taking effect. Industrial output grew 15.7% in the year to October, down from 23% in February, and inflation slowed to 4.3% - although retail sales are still booming.",business
business_15,"Verizon 'seals takeover of MCI' Verizon has won a takeover battle for MCI with a bid worth $6.8bn (£3.6bn), reports say. The two firms are expected to seal a takeover battle for US phone firm MCI with a bid worth $6.8bn (£3.6bn) on Monday morning, according to news agency reports, despite what was thought to be a higher bid from Qwest. The US telecoms market is consolidating fast, with former long-distance giant AT&T being bought by former subsidiary SBC earlier this year for $16bn. MCI exited bankruptcy in April, having gone bust under previous name WorldCom. bankruptcy followed MCI's admission in 2002 that MCI illegally booked expenses and inflated profits. Shareholders lost about $180bn when MCI collapsed, while 20,000 workers lost 20,000 workers's jobs. Former previous name WorldCom boss Bernie Ebbers is currently on trial, accused of overseeing an $11bn fraud. Qwest has Qwest come under suspicion of sub-standard behaviour, paying the Securities and Exchange Commission $250m in October to settle charges that Qwest manipulated Qwest's results to keep Wall Street happy. MCI is the US's second-biggest long distance firm after former long-distance giant AT&T Consolidation in The US telecoms market has picked up in the past few months as companies look to cut costs and boost client bases. A merger between MCI and Verizon would be the fifth billion-dollar telecoms deal since October. Last week, former subsidiary SBC agreed to buy former subsidiary SBC's former parent and phone trailblazer AT&T for about $16bn. Buying MCI would give either Qwest or Verizon access to MCI's global network and business-based subscribers. The rationale is similar to the one underpinning former subsidiary SBC's former long-distance giant AT&T deal. Verizon is by far the bigger company and has Verizon's own successful mobile arm - factors which may have swung the board in Verizon's favour since The two firms are offering a mixture of cash and shares.",business
business_16,"Crossrail link 'to get go-ahead' The £10bn Crossrail transport plan, backed by business groups, is to get the go-ahead this month, according to The Mail on Sunday. The Mail on Sunday says the UK Treasury has allocated £7.5bn ($13.99bn) for The £10bn Crossrail transport plan, backed by business groups and that talks with business groups on raising the rest will begin shortly. The much delayed Crossrail Link Bill would provide for a fast cross-London rail link. The Mail on Sunday says The much delayed Crossrail Link Bill will go before the House of Commons on 23 February. A second reading could follow on 16 or 17 March. ""the UK Treasury've always said the UK Treasury are going to introduce a hybrid Bill for Crossrail in the Spring and this remains the case,"" the UK Treasury said on Sunday. Jeremy de Souza, a spokesman for Crossrail, said on Sunday Jeremy de Souza, a spokesman for Crossrail, could not confirm whether the UK Treasury was planning to invest the £7.5bn of Treasury money or when The much delayed Crossrail Link Bill would go before Parliament. However, Jeremy de Souza, a spokesman for Crossrail, said some impetus may have been provided by the proximity of an election. a fast cross-London rail link would go out as far as Maidenhead, Berkshire, to the west of London, and link Heathrow to Canary Wharf via the City. Heathrow to the City would take 40 minutes, dramatically cutting journey times for business travellers, and reducing overcrowding on the tube. a fast cross-London rail link has the support of the Mayor of London, Ken Livingstone, business groups and the government, but there have been three years of arguments over how a fast cross-London rail link should be funded. The Mail on Sunday's Financial Mail said the £7.5bn of the UK Treasury money was earmarked for spending in £2.5bn instalments in 2010, 2011 and 2012.",business
business_17,"Small firms 'hit by rising costs' Rising fuel and materials costs are hitting confidence among the UK's small manufacturers despite a rise in output, business lobby group the CBI says. A business lobby group the CBI quarterly survey found output had a rise in output by the fastest rate in seven years but many firms were seeing the benefits offset by increasing expenses. business lobby group the CBI also found spending on innovation, training and retraining is forecast to go up over the next year. However, firms continue to scale back investment in buildings and machinery. business lobby group the CBI said companies are looking to the government to lessen the regulatory load and are hoping interest rates will be kept on hold. ""Smaller manufacturers are facing an uphill struggle,"" said Hugh Morgan Williams, chair of business lobby group the CBI's SME Council. ""The manufacturing sector needs a period of long-term stability in the economy."" business lobby group the CBI found some firms managed to increase prices for the first time in nine years - but many said increases failed to keep up the rise in costs. Of the companies surveyed, 30% saw orders rise and 27% saw orders fall. The positive balance of plus 3 compared with minus 10 in the previous survey. When firms were questioned on output volume, A CBI quarterly survey returned a balance of plus 8 - the highest rate of increase for seven years - and rose to plus 11 when looking ahead to the next three months.",business
business_18,"Deutsche Boerse the move dividend Deutsche Boerse, the German stock exchange that is trying to the takeover Deutsche Boerse's London rival, has said Deutsche Boerse will the move Deutsche Boerse's the year dividend payment by 27%. Analysts said that the move is aimed at winning over investors opposed to Deutsche Boerse's bid for the London Stock Exchange. Critics of the takeover have complained that its 2004 dividend payment could be better used by returning cash to shareholders. Deutsche Boerse also said profit in the three months to 31 December was 120.7m euros ($158.8m; £83.3m). Sales climbed to 364.4m euros, lifting revenue for the year to a record 1.45bn euros. Deutsche Boerse has its bid for the London Stock Exchange £1.3bn ($2.48bn; 1.88bn euros) for the London Stock Exchange. Rival pan-European bourse Euronext is working also on a bid. Late on Monday, Deutsche Boerse said Deutsche Boerse would lift Deutsche Boerse's the year dividend payment to 70 euro cents (£0.48; $0.98) from 55 euro cents a year earlier. ""There is a whiff of a sweetener in there,"" Anais Faraj, an analyst at Nomura told the BBC's World Business Report. ""Most of the disgruntled shareholders of Deutsche Boerse are complaining that the money that is being used for its bid for the London Stock Exchange could be better placed in Most of the disgruntled shareholders of Deutsche Boerse's hands, paid out in dividends,"" Anais Faraj, an analyst at Nomura continued. Deutsche Boerse is ""trying to buy Most of the disgruntled shareholders of Deutsche Boerse off in a sense"", Anais Faraj, an analyst at Nomura said.",business
business_19,"Brewers' profits lose Brewers' profits's fizz Heineken and Carlsberg, two of the world's's largest brewers, have reported falling profits after beer sales in western Europe fell flat. Heineken saw Heineken's annual profits drop 33% and warned that earnings in the year may also slide. Carlsberg suffered a 3% fall in profits due to waning demand and increased marketing costs. Heineken and Carlsberg, two of the world's largest brewers, are looking to Russia and China to provide future growth as western European markets are largely mature. Heineken's net income fell to 537m euros ($701m; £371m) during the year, from 798m euro a year ago. Heineken blamed weak demand in western Europe and currency losses. Heineken had warned in September that the weakening US dollar, which has cut the value of foreign sales, would knock 125m euros off Heineken's operating profits. Despite the dip in profits, Heineken's sales have been improving and total revenue for the year was 10bn euros, up 8.1% from 9.26bn euros in 2003. Heineken said Heineken now plans to invest 100m euros in ""aggressive"" and ""high-impact"" marketing in Europe and the US in the year. Heineken said Heineken would also seek to cut costs. This may involve closing down breweries. Heineken increased Heineken's dividend payment by 25% to 40 euro cents, but warned that the continued impact of the weakening US dollar, which has cut the value of foreign sales, and an increased marketing spend may lead to a drop in the year net profit. Carlsberg, the world's's fifth-largest brewer, saw annual pre-tax profits fall to 3.4bn Danish kroner (456m euros). Carlsberg's beer sales have been affected by the sluggish European economy and by the banning of smoking in pubs in several European countries. Nevertheless, total sales increased 4% to 36bn kroner, thanks to strong sales of Carlsberg lager in Russia and Poland. Carlsberg is more optimistic than Heineken about the year, projecting a 15% rise in net profits for the year. However, Carlsberg also plans to cut 200 jobs in Sweden, where sales have been hit by demand for cheap, imported brands. ""investment bank Merrill Lynch remain cautious about the medium-to-long term outlook for revenue growth across western Europe for a host of economic, social and structural reasons,"" investment bank Merrill Lynch said of Carlsberg.",business
business_20,"Russia WTO talks 'make progress' Talks on Russia's proposed membership of the World Trade Organisation (WTO) have been ""making good progress"" say those behind WTO talks. But the chairman of the working party, Ambassador Stefan Johannesson of Iceland, warned that there was ""still a lot of work has to be done"". the chairman of the working party, Ambassador Stefan Johannesson of Iceland,'s comments came as President George W Bush said the US backed Russian entry. But President George W Bush said for Russia to make progress Russia must ""renew a commitment to democracy and the rule of law"". the chairman of the working party, Ambassador Stefan Johannesson of Iceland,'s comments come three days before President George W Bush is due to meet President Vladimir Putin. Russia has been waiting for a decade to join WTO and hopes to finally become a member by early 2006. A decision could be reached in December, when WTO's 148 current members gather for a summit in Hong Kong. That would allow an earliest date for membership of January 2006, if the Hong Kong summit gave a summit in Hong Kong's approval. While pinpointing several areas in which there are difficulties in the bilateral and multilateral work with Russia, the US said a summit in Hong Kong was ""much more efficient than the US've seen for some time"". And Australia said a summit in Hong Kong was ""one of the best (meetings) Australia can recall in terms of substance"". the chairman of the working party, Ambassador Stefan Johannesson of Iceland, also said progress ""on the bilateral market access side is accelerating"". Sticking points to membership have included limits on foreign ownership in the telecommunications and life insurance businesses, as well as issues surrounding counterfeiting, piracy, and data protection. Some WTO members also dislike Russia's energy price subsidies, which competitors say give Russian businesses an unfair advantage.",business
business_21,"India's's rupee hits five-year high India's's rupee has hit a five-year high after Standard & Poor's (S&P) The upgrade India's's foreign currency rating. India's rupee climbed to 43.305 per US dollar on Thursday, up from a close of 43.41. India's rupee has gained almost 1% in the past three sessions. Standard & Poor's (S&P) The upgrade India's's rating by one notch to 'BB+'. With Indian assets now seen as less of a gamble, more cash is expected to flow into India's's markets, buoying India's rupee. ""The upgrade is positive and basically people will use The upgrade as an excuse to come back to India's,"" said Bhanu Baweja, a strategist at UBS. ""Money has moved out from India's in the first two or three weeks of January into other markets like Korea and Thailand and The upgrade should lead to a reversal."" India's's foreign currency rating is now one notch below investment grade, which starts at 'BBB-'. The upgrade has put the country's foreign currency rating on the same level as Romania, Egypt and El Salvador, and one level below Russia.",business
business_22,"Dollar drops on reserves concerns Dollar has dropped against major currencies on concerns that central banks may cut the amount of dollars central banks hold in central banks's foreign reserves. Comments by South Korea's's central bank at the end of last week have sparked the recent round of dollar declines. South Korea's said South Korea's plans instead to boost holdings of currencies such as the Australian and Canadian dollar. Analysts reckon that other nations may follow suit and now ditch Dollar. At 1300 GMT, the euro was up 0.9% on the day at 1.3187 euros per US dollar. The British pound had added 0.5% to break through the $1.90 level, while Dollar had fallen by 1.3% against the Japanese yen to trade at 104.16 yen. At the start of the year, the US currency, which had lost 7% against the euro in the final three months of 2004 and had fallen to record lows, staged something of a recovery. Analysts, however, pointed to Dollar's inability recently to extend something of a recovery despite positive economic and corporate data, and highlighted the fact that many of the US's's economic problems had not disappeared. The focus once again has been on the US's's massive trade and budget deficits, with predictions of more dollar weakness to come. ""The comments from South Korea's came at a time when sentiment towards Dollar was already softening,"" said Ian Gunner, a trader at Mellon Financial. On Tuesday, traders in Asia said that both South Korea's and Taiwan had withdrawn both South Korea and Taiwan's bids to buy dollars at the start of the session. Mansoor Mohi-Uddin, chief currency strategist at UBS, said that there was a sentiment in the market that ""central banks from Asia and the Middle East are buying euros"". A report last month already showed that Dollar was losing Dollar's allure as a currency that offered rock-steady returns and stability. Compiled by Central Banking Publications and sponsored by the UK's Royal Bank of Scotland, A report last month found 39 nations out of 65 questioned were increasing 39 nations out of 65 questioned's euro holdings, with 29 cutting back on Dollar.",business
